sId,spId,language,position,description,descriptionEn,errInfo1,errAdd1,errInfo2,errAdd2,errInfo3,errAdd3,errInfo4,errAdd4,errInfo5,errAdd5,queue,createUser,createTime,modifyUser,modifyTime,sTamp
31ae865d-809e-440c-8298-177bb89141ca,d6671106-8bd5-4097-b640-32ede3546ffd,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,2,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:31:56.9567890 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:31:56.9567890 +08:00,0x000000000005C49D
33abde57-03fa-463b-9682-5a2ac3186ff1,533ec7d1-c452-4170-a4fa-d246874e4680,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:14.9487476 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:14.9487476 +08:00,0x0000000000023C0C
34c5480e-8565-4744-a15b-d4f1424ad610,d8155e9d-3f56-48c7-9cc4-4823dfd59b55,NULL,1,表名已经存在,NULL,表名[,tbName,]已经存在!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-27 06:27:57.6752418 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-27 06:27:57.6752418 +08:00,0x00000000013A3512
3642bd7a-5ad4-4bad-8026-79c648b7deea,6d4e0fc6-d0c1-4a0e-9d69-9bcfee7a8c14,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:28:06.1267674 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:28:06.1267674 +08:00,0x00000000022B7B95
3645bfcb-2dd5-495e-b189-5cdba22275f9,c8feb7b5-814f-483c-8082-2fa194684713,1,1,企业不嫩为空,NULL,企业不嫩为空...,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:39:21.9371423 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:39:21.9371423 +08:00,0x000000000005B504
3755c5d3-8d21-4260-80d8-5b3ff01123aa,0daeea98-a2a7-4072-ad03-f2c7c9e0941e,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-11-13 22:18:22.7852134 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-11-13 22:18:22.7852134 +08:00,0x00000000022A5303
37fbe000-35d3-4d15-8d3a-f1356fe4c662,646d8fac-6b74-4be5-be73-23b477a2d65e,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 22:17:42.4608822 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 22:17:42.4608822 +08:00,0x00000000000C3B24
385ddc53-2657-4d00-99f8-e5e110a13d33,43dad7f5-5d42-4387-bd43-d0d8ea4d44d4,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 11:07:25.4425864 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 11:07:25.4425864 +08:00,0x00000000013A34E1
38e64da5-884e-49da-b36c-4b13494abbd1,dba6b99f-45a4-43c2-9219-f0619fe6886c,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-06-08 11:21:10.7290705 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-06-08 11:21:10.7290705 +08:00,0x00000000000920C5
396422be-cdcc-4d37-96d2-851b09fe19e5,ce951cee-caa3-47c8-94d8-f89294a86948,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-27 21:51:29.9578696 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-27 21:51:29.9578696 +08:00,0x000000000017B259
397a687e-67a9-4e69-a267-989e54f1fc74,32cdea3e-bc51-4996-9abe-aa02b818d485,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-03-30 18:22:02.1482522 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-03-30 18:22:02.1482522 +08:00,0x0000000000056FED
3b720c3c-656e-4e5e-8350-cb3af01fd4c3,91cd5916-6780-4c7c-89e8-a2d8a2c7ba3d,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-05-09 19:18:25.8056246 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-05-09 19:18:25.8056246 +08:00,0x00000000000FB3A3
3cd3432f-e094-404a-8d88-09e31c0d6e4a,71eb122f-4d53-46c2-ac65-11e0975863a2,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,3,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-03-30 18:21:46.4917016 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-03-30 18:21:46.4917016 +08:00,0x000000000005B535
3dcf951e-c927-4579-b434-35e0427d98ed,e4731b43-25bb-47dc-88bd-66fd247fd183,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:28:35.8404669 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:28:35.8404669 +08:00,0x00000000022B7BBD
3f68e101-4a8e-4d70-98be-bf8c74159f8c,2733e20f-2650-46c1-a1a6-730764ca9452,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-05-27 13:21:02.2028927 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-05-27 13:21:02.2028927 +08:00,0x00000000022B7D57
3f7dea2a-7e4f-4933-979f-2aed10b1ac31,9d194f87-6f2f-4f51-8b48-c558db0235ff,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-29 19:43:13.1795375 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-29 19:43:13.1795375 +08:00,0x00000000001A3D88
3f8e5202-f3be-4a90-a66b-601dee96f8e3,9575313b-6f86-4dc4-bf3a-c2b197d3fd1f,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:20.8143579 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:20.8143579 +08:00,0x0000000000023C0D
3fac5a3e-00e0-4db2-8356-e0556a707750,c2e3157d-fa52-4832-a142-8f793a563261,1,1,22,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,,2012-10-14 00:26:26.3981192 +08:00,,2012-11-07 09:36:46.0945939 +08:00,0x00000000000008E9
409684df-148b-43cf-be27-1fbeed3f9591,472d90ad-ee3a-40bb-9244-3655e31cb5a6,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:59:20.5101758 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:59:20.5101758 +08:00,0x0000000000023C7F
416f91c9-0e12-49e3-977f-5031c9c5cb6c,4a6d1fa3-64c9-4a9c-a34b-918c32141c59,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:24:55.5844489 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:24:55.5844489 +08:00,0x0000000000023BC0
425f8c12-b58c-4d61-864a-2ba7f0bdc959,b7fcd67e-0a6a-4dd5-842f-6af3d1a77b98,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 10:58:32.2216853 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 10:58:32.2216853 +08:00,0x00000000001AF572
433e3194-2a09-4cbd-a12e-2c4460d2c2d8,a2297082-7e71-4233-8644-45c495e6a0f0,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,3,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:19:23.9028819 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:19:23.9028819 +08:00,0x00000000012A7456
4344623d-28e8-4dce-8d8c-4ac01d404226,02f48e73-ac34-463a-a88f-b714b8d3e349,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 22:17:37.9875357 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 22:17:37.9875357 +08:00,0x00000000000C3B23
43cc8281-3a20-47c8-ad88-6f8131e58edd,90256498-375f-4f09-9e46-46f50fc9086c,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-01-03 10:41:10.9257580 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-01-03 10:41:10.9257580 +08:00,0x00000000022B7D8D
44a7e1ac-4630-4ba9-8b46-bdd4b7b787f7,c8feb7b5-814f-483c-8082-2fa194684713,1,2,路径不能为空,NULL,路径不能为空...,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:39:21.9971457 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:39:21.9971457 +08:00,0x000000000005B505
451b5927-ab0d-4797-b0aa-41ba86f73883,43dad7f5-5d42-4387-bd43-d0d8ea4d44d4,1,1,退款金额必须大于0,NULL,退款金额必须大于0!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 16:57:51.4670196 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 16:57:51.4670196 +08:00,0x00000000013A34E2
46b4386d-99bb-4513-9b58-8af1c2f345f2,d7b0f4df-69d1-40fd-ba96-93a0b132b971,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 20:56:09.1392847 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 20:56:09.1392847 +08:00,0x00000000000C3986
47c6ce54-d2a8-43bb-ba77-9708db17660c,71eb122f-4d53-46c2-ac65-11e0975863a2,NULL,1,路径不能为空,NULL,路径不能为空...,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 09:12:51.5710868 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 09:12:51.5710868 +08:00,0x000000000005C496
4961dffe-5410-41d6-b8f0-18d0aa3fb53b,ab1f4390-3a78-4886-b277-e40d4f28094d,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-06-08 11:21:56.3426795 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-06-08 11:21:56.3426795 +08:00,0x00000000000920CE
4b26b4e6-2b5d-43a2-a9a9-ff0060d04e6d,1a500aa4-7566-48b9-969e-2b16f30aeb1f,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-26 10:06:46.8894432 +08:00,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-26 10:06:46.8894432 +08:00,0x00000000022CD34A
4b5e5e2e-6289-4aeb-b20f-143b168fb0a5,4a202452-e850-434c-a73a-403555f5648e,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-03-30 18:22:21.6798772 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-03-30 18:22:21.6798772 +08:00,0x0000000000056FF1
4b942e54-0038-4cc1-8a1e-628c829f24c2,7854e71b-7bb3-48c3-bcdc-3c4b974f9ab9,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-04-27 12:02:19.9644931 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-04-27 12:02:19.9644931 +08:00,0x000000000012BD92
4c4feea2-2259-473f-89cd-aa6345325b4b,4e7b246c-9b82-47c2-b808-d4a2b877dec9,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-04-27 12:01:54.7483336 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-04-27 12:01:54.7483336 +08:00,0x000000000012BD8C
4ccfacdd-4ef5-43a3-ad60-329a6b91a095,e4731b43-25bb-47dc-88bd-66fd247fd183,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:28:40.7107455 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-03 13:28:40.7107455 +08:00,0x00000000022B7BBE
4ce26fd8-3bfd-4480-9542-b2069c0d3f74,813f40a8-6f60-41ea-bfd7-2c938c662b27,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:55:19.0302263 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:55:19.0302263 +08:00,0x00000000013A3547
4d3beb4d-49aa-4c94-8943-ac93b890467d,c1d99d5d-db13-416d-8d29-b1a7d2cd6b72,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:52:40.1316904 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:52:40.1316904 +08:00,0x00000000022B7B61
4e396a07-4c05-48e3-8034-1228090583e9,c8feb7b5-814f-483c-8082-2fa194684713,NULL,1,企业不嫩为空,NULL,企业不嫩为空...,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:38:54.5585763 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:38:54.5585763 +08:00,0x000000000005B4F8
5025b43f-f844-4bc1-b0bc-077d01d9865a,df6813f9-79a2-4877-be97-3d27ad281e72,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:36:54.2319112 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:36:54.2319112 +08:00,0x0000000000023C09
511a013f-9e47-453e-bf4d-2cfa17c1e6c0,71eb122f-4d53-46c2-ac65-11e0975863a2,NULL,2,路径[path]已经存在...,NULL,路径[,path,]已经存在...,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 09:12:51.5720868 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 09:12:51.5720868 +08:00,0x000000000005C497
522e897a-2190-4004-9331-49e1f447669c,0a2eeda7-7477-4436-8bdd-d3d5c813968a,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 11:38:37.7201939 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 11:38:37.7201939 +08:00,0x00000000013A34E3
53374057-1f9b-4bed-b16d-a86f2a2b010b,c1d99d5d-db13-416d-8d29-b1a7d2cd6b72,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:52:45.3779905 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:52:45.3779905 +08:00,0x00000000022B7B62
53374e2c-6488-4988-a589-63ab783e5f93,c2a45921-8445-4908-9d06-f2273de02aa7,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:52:28.7400389 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:52:28.7400389 +08:00,0x00000000022B7B63
54d3991e-373c-4674-ba2c-32d7960a4385,dc8a5ae9-25a0-4290-a623-d833fd3f7340,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-11-13 22:18:27.8928314 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-11-13 22:18:27.8928314 +08:00,0x00000000022A5305
54ec4e84-f340-41e1-8cc5-02ffe169fa61,a2297082-7e71-4233-8644-45c495e6a0f0,1,1,1,子项目不能为空!,子项目不能为空!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:19:31.6460789 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-26 10:19:31.6460789 +08:00,0x00000000012A7457
55c9d7fe-5b96-4b0d-af00-5750ab4b02cc,9575313b-6f86-4dc4-bf3a-c2b197d3fd1f,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:26.1027672 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 19:37:26.1027672 +08:00,0x0000000000023C0E
561fa4dd-fa61-4485-9294-c6a49c8d8243,59a43e7f-439d-4526-a854-77fc8798f1ca,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,1e670c58-9bc3-4f49-9cc0-c9cc064d782a,2019-08-12 15:30:02.3322224 +08:00,1e670c58-9bc3-4f49-9cc0-c9cc064d782a,2019-08-12 15:30:02.3322224 +08:00,0x00000000022D496E
56a4a20b-54a5-44f0-afe4-fac5ee883cf6,ea17eb47-5eb7-457b-aefa-4c6447d89b1e,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:51:23.3933013 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:51:23.3933013 +08:00,0x00000000022B7B64
57a34337-2720-42bf-98a6-2cf8d7d3f094,6a604324-0490-4f00-b438-85b836354c5a,NULL,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 20:00:41.9111187 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 20:00:41.9111187 +08:00,0x0000000000023C8D
591f62c2-d3d5-46c2-8cf8-5d134c67568a,77208fc4-6dc8-4084-b0dc-2fcc29430be0,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-05-27 11:44:30.7870247 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-05-27 11:44:30.7870247 +08:00,0x00000000022B7D19
59ec7d66-b60e-4b2e-a026-4d7ffe06cc1a,d6671106-8bd5-4097-b640-32ede3546ffd,NULL,1,站点不能为空,NULL,站点不能为空...,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 09:17:16.5492426 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 09:17:16.5492426 +08:00,0x000000000005C49C
5a79eeec-8573-48aa-b07c-9c58ac10efa2,ce8c5774-e78d-43a0-9720-c59a4ecd619e,NULL,1,不能添加[PName->CName]的连接...,NULL,不能添加[,PName,->,CName,]的连接...,NULL,NULL,NULL,NULL,NULL,1,77dec868-d001-4790-b6a4-0fa8df9a39f9,2013-03-19 20:33:54.5135783 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2013-03-19 20:35:43.5937311 +08:00,0x0000000000019E54
5b5ed30a-ab8c-4f9d-b2f0-7d1fc3a40c74,4e7b246c-9b82-47c2-b808-d4a2b877dec9,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-04-27 12:01:49.7681836 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-04-27 12:01:49.7681836 +08:00,0x000000000012BD8B
5b8e2d12-b34b-41d5-93de-650818d0c8f1,55bb3f3e-9bea-4774-8aee-8c4a8028603d,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 22:18:07.1175072 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 22:18:07.1175072 +08:00,0x00000000000C3B29
5c551a05-6fbb-41e5-abb7-9e92047c1ae4,6a8cdd16-3245-40ac-af43-ce488929a4af,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 20:00:32.0675015 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2013-06-04 20:00:32.0675015 +08:00,0x0000000000023C8B
5c71c3a3-9c14-4b2f-9587-779d985e0c49,ebb06316-7604-4889-ab92-950f808dd3c1,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 11:27:46.7316526 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 11:27:46.7316526 +08:00,0x00000000013A34FC
5e3bd48b-c22b-48c8-8757-5374799dceeb,cb942234-43fc-4470-aefd-67bffaac68ee,1,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 14:02:29.7510408 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 14:02:29.7510408 +08:00,0x00000000013A3529
5e477a86-bef5-4206-9edd-aac2c0213340,3ca601b1-aed4-4723-8052-46a7b41fd622,NULL,2,路径[path]已经存在,NULL,路径[,path,]已经存在...,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:44:26.5065627 +08:00,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-04-02 08:44:26.5065627 +08:00,0x000000000005B50E
5ec20079-d956-495f-b13a-ddb585874174,a86c3126-db6f-4f72-bc8a-05b1ab84ef09,1,999,例外错误提示,NULL,位置[,位置,"],错误提示:",错误提示,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-29 19:43:30.9890523 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-29 19:43:30.9890523 +08:00,0x00000000001A3D8C
5f8fe52e-29e4-4650-96e3-252aece71f7c,11a3d8b6-096f-4655-97cb-b3a88d3f3402,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:55:42.2334998 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:55:42.2334998 +08:00,0x00000000013A3548
5fbf8d47-c05a-4ffb-9894-156b198cc5a2,bfd0c809-e996-4ff4-a115-ede14dff0a84,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-01-07 12:14:56.7304369 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-01-07 12:14:56.7304369 +08:00,0x00000000022B6BCD
6120a0a3-df68-4acc-bd8f-4137048c7f93,e65184e5-13a2-4da2-9954-dd60b5efec2e,NULL,999,Exception error prompt,NULL,Position[,Position,"],Error prompt:",Error prompt,NULL,NULL,NULL,NULL,NULL,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-05-27 13:19:11.3740584 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-05-27 13:19:11.3740584 +08:00,0x00000000022B7D3C
