sId,tbId,type,no,name,description,descriptionEn,Xml,remark,createUser,createTime,modifyUser,modifyTime,sTamp
982bc99f-7adf-4c27-9a12-49b29c2250fd,76722316-e72d-4489-8723-f7edc57c2d1b,1,1,测试输入,NULL,NULL,<Root><Item><name>name</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>description</name><uiWidth>100</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>input</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>type</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>defaultValue</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item></Root>,NULL,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-12-08 22:28:40.6945952 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-12-08 22:28:40.6945952 +08:00,0x0000000000022C31
f3958a45-329d-40a5-887b-38909ea7e1d3,7fc36ca3-9fff-461f-ad08-fdb812fed0fb,1,100,选择,NULL,NULL,<Root><Item><name>ver</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>isCurrent</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>assemblyName</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>className</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>tbName</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>stateField</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>stateProc</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>stateStart</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>stateStartName</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>parameterList</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>parameter</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>remark</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>code</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>name</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>procNo</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>description</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>descriptionEn</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>isDel</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>mainRemark</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>dbName</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item></Root>,NULL,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-03-17 22:14:13.6109852 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-03-17 22:14:19.5953602 +08:00,0x000000000090D827
bb9a7733-5812-481a-a983-7a0d510acac3,8ec18a6f-e326-4dd4-8e8f-543b2170ec23,1,1,角色组编辑,NULL,NULL,<Root><Item><name>name</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>description</name><uiWidth>100</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>descriptionEn</name><uiWidth>100</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>remark</name><uiWidth>100</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>createUser</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>createTime</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>modifyUser</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>modifyTime</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item></Root>,NULL,77dec868-d001-4790-b6a4-0fa8df9a39f9,2013-03-20 22:50:37.7114834 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2013-03-20 22:50:37.7114834 +08:00,0x00000000000558F3
4e943fd3-6323-4186-b34a-76a0ba8d34cb,8ec18a6f-e326-4dd4-8e8f-543b2170ec23,2,10,标题,NULL,NULL,<Root><Item><PName></PName><Name>rolesType</Name><AssemblyName>Spring.Windows.Framework</AssemblyName><ClassName>Spring.Windows.Framework.UiControl.SpringLabel</ClassName><TabIndex>0</TabIndex><LocationX>12</LocationX><LocationY>3</LocationY><SizeWidth>58</SizeWidth><SizeHeight>18</SizeHeight><Visible>True</Visible><ReadOnly>True</ReadOnly><Text>目录类型</Text><BackColor>-986896</BackColor><Dock>None</Dock><isNullable>False</isNullable><uiTitle></uiTitle><uiDefault></uiDefault><dbName></dbName><tbName></tbName><templateType>-1</templateType><listName></listName><subListName></subListName><valueMember></valueMember><displayMember></displayMember><displayType>0</displayType><isPage>False</isPage><pageSize>10</pageSize><addWhere></addWhere><orderValue></orderValue></Item><Item><PName></PName><Name>rolesType</Name><AssemblyName>Spring.Windows.Framework</AssemblyName><ClassName>Spring.Windows.Framework.UiControl.SpringDropDownList</ClassName><TabIndex>1</TabIndex><LocationX>88</LocationX><LocationY>0</LocationY><SizeWidth>121</SizeWidth><SizeHeight>20</SizeHeight><Visible>True</Visible><ReadOnly>False</ReadOnly><Text></Text><BackColor>-1</BackColor><Dock>None</Dock><isNullable>True</isNullable><uiTitle></uiTitle><uiDefault>-1</uiDefault><dbName>Spring</dbName><tbName></tbName><templateType>-1</templateType><listName></listName><subListName></subListName><valueMember>-1</valueMember><displayMember></displayMember><displayType>1</displayType><isPage>False</isPage><pageSize>10</pageSize><addWhere></addWhere><orderValue></orderValue></Item><Item><PName></PName><Name>name</Name><AssemblyName>Spring.Windows.Framework</AssemblyName><ClassName>Spring.Windows.Framework.UiControl.SpringLabel</ClassName><TabIndex>2</TabIndex><LocationX>240</LocationX><LocationY>3</LocationY><SizeWidth>61</SizeWidth><SizeHeight>12</SizeHeight><Visible>True</Visible><ReadOnly>True</ReadOnly><Text>角色名称</Text><BackColor>-986896</BackColor><Dock>None</Dock><isNullable>False</isNullable><uiTitle></uiTitle><uiDefault></uiDefault><dbName></dbName><tbName></tbName><templateType>-1</templateType><listName></listName><subListName></subListName><valueMember></valueMember><displayMember></displayMember><displayType>0</displayType><isPage>False</isPage><pageSize>10</pageSize><addWhere></addWhere><orderValue></orderValue></Item><Item><PName></PName><Name>name</Name><AssemblyName>Spring.Windows.Framework</AssemblyName><ClassName>Spring.Windows.Framework.UiControl.SpringTextBox</ClassName><TabIndex>3</TabIndex><LocationX>307</LocationX><LocationY>0</LocationY><SizeWidth>176</SizeWidth><SizeHeight>21</SizeHeight><Visible>True</Visible><ReadOnly>False</ReadOnly><Text></Text><BackColor>-1</BackColor><Dock>None</Dock><isNullable>True</isNullable><uiTitle></uiTitle><uiDefault></uiDefault><dbName></dbName><tbName></tbName><templateType>-1</templateType><listName></listName><subListName></subListName><valueMember></valueMember><displayMember></displayMember><displayType>0</displayType><isPage>False</isPage><pageSize>10</pageSize><addWhere></addWhere><orderValue></orderValue></Item></Root>,NULL,,2012-10-31 10:07:14.3598757 +08:00,,2012-10-31 10:08:29.2701603 +08:00,0x000000000001692B
6f4606d5-6071-48dc-95a3-07c93b1a1193,8ec18a6f-e326-4dd4-8e8f-543b2170ec23,1,11,排序模板,NULL,NULL,<Root><Item><name>name</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>description</name><uiWidth>100</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>descriptionEn</name><uiWidth>100</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>remark</name><uiWidth>100</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>createUser</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>createTime</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>modifyUser</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>modifyTime</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item></Root>,NULL,77dec868-d001-4790-b6a4-0fa8df9a39f9,2013-03-21 09:21:54.8541146 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2013-03-21 09:21:54.8541146 +08:00,0x00000000000566D6
2aa54a2b-8c40-47e7-93c7-18adebad8310,8ec18a6f-e326-4dd4-8e8f-543b2170ec23,1,100,下拉列表,NULL,NULL,<Root><Item><name>name</name><uiWidth>150</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>description</name><uiWidth>150</uiWidth><uiReadOnly>False</uiReadOnly></Item></Root>,NULL,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-11-07 23:49:23.3095341 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2013-03-28 13:44:51.2821943 +08:00,0x000000000005E4A4
6bba2d00-994d-4f67-8fef-4dc440d7aeba,9b8e850c-5969-4abc-8372-3d0b3c71cbdf,1,11,下拉列表,NULL,NULL,<Root><Item><name>code</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>name</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>description</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>descriptionEn</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item></Root>,NULL,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-11-21 11:08:48.0290409 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-11-21 11:09:01.0473717 +08:00,0x000000000001EE2A
82c8a248-79c8-4cfc-b4b8-57b027504998,9d919ac7-898a-42fb-95e9-09a7586e125f,1,1,编辑模板,NULL,NULL,<Root><Item><name>entTypeName</name><uiWidth>60</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>entId</name><uiWidth>110</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>code</name><uiWidth>60</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>isDel</name><uiWidth>50</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>shortName</name><uiWidth>100</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>nameEn</name><uiWidth>110</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>shortNameEn</name><uiWidth>100</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>address</name><uiWidth>100</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>zipCode</name><uiWidth>60</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>phone</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>fax</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>email</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>homePage</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>createUser</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>createTime</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>modifyUser</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>modifyTime</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item></Root>,NULL,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-11-08 00:12:47.2089253 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2013-04-03 12:55:15.3042876 +08:00,0x0000000000067305
a9543020-8120-4db3-bb8d-4db3d5b39e12,9f7cddae-40c3-4ca9-b74a-f86bbee4a75c,1,100,下拉列表,NULL,NULL,<Root><Item><name>name</name><uiWidth>120</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>typeName</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>description</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>descriptionEn</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item></Root>,NULL,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-11-07 09:22:59.7389418 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-11-07 09:32:41.8728537 +08:00,0x0000000000019106
bbc448b8-610d-4364-bb8a-ecac6d488fc1,af44e6f3-f46b-4ed9-9777-16f282a3feb4,1,1,编辑模板,NULL,NULL,<Root><Item><name>appNo</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>appCode</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>appName</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>menuNo</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>menuCode</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>menuName</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>no</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>code</name><uiWidth>60</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>name</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>createUser</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>createTime</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>modifyUser</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>modifyTime</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item></Root>,NULL,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-11-07 23:56:00.4931825 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-11-08 00:05:15.6629866 +08:00,0x000000000001A1C0
31ff0292-d508-4dfd-91d2-9e3d03048256,aff8e478-08cb-4011-85ba-fd4a6d944bbc,1,1,显示,NULL,NULL,<Root><Item><name>userIsDel</name><uiWidth>60</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userId</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>postId</name><uiWidth>150</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>userCode</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userGender</name><uiWidth>60</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userPhone</name><uiWidth>130</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userMobilePhone</name><uiWidth>130</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userEmail</name><uiWidth>160</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userMsn</name><uiWidth>90</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userQq</name><uiWidth>90</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>createUser</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>createTime</name><uiWidth>130</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>modifyUser</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>modifyTime</name><uiWidth>130</uiWidth><uiReadOnly>True</uiReadOnly></Item></Root>,NULL,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-11-20 11:23:59.5231796 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-11-20 11:45:43.6301106 +08:00,0x00000000009560C9
7b7a04b8-3236-4a44-9299-6470a54bd83e,aff8e478-08cb-4011-85ba-fd4a6d944bbc,1,2,编辑,NULL,NULL,<Root><Item><name>userId</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>postId</name><uiWidth>150</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>userCode</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userGender</name><uiWidth>60</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userPhone</name><uiWidth>130</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userMobilePhone</name><uiWidth>130</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userEmail</name><uiWidth>160</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userMsn</name><uiWidth>90</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userQq</name><uiWidth>90</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>userIsDel</name><uiWidth>60</uiWidth><uiReadOnly>True</uiReadOnly></Item></Root>,NULL,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-11-20 11:38:35.7143884 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-11-20 11:45:50.3020214 +08:00,0x00000000009560CA
348923fd-f003-4ccd-bcb6-b16747ee5dc1,bac8e659-e5ba-4c83-ab27-6cb09a8c600a,1,1,表格显示,NULL,NULL,<Root><Item><name>expType</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>code</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>name</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>shortName</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>description</name><uiWidth>120</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>descriptionEn</name><uiWidth>120</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>sdate</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>sdate1</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>sdate2</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>checkBl</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>sdecimal</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>sfloat</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>int1</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>int2</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>int3</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>remark</name><uiWidth>120</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>state</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>wfLock</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>createUser</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>createTime</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>modifyUser</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>modifyTime</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item></Root>,NULL,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-04-25 14:29:47.4673354 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-08-18 07:36:35.8590388 +08:00,0x00000000009A0DD7
8acf50f6-e578-4d90-9f80-e0d88e7e2a57,bac8e659-e5ba-4c83-ab27-6cb09a8c600a,1,2,APP表格显示,NULL,NULL,<Root><Item><name>expType</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>code</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>name</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>shortName</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>description</name><uiWidth>120</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>descriptionEn</name><uiWidth>120</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>sdate</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>sdecimal</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>sfloat</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>remark</name><uiWidth>120</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>state</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>wfLock</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>createUser</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>createTime</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>modifyUser</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>modifyTime</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item></Root>,NULL,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-08-12 13:29:18.8915703 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-08-14 16:12:03.1344278 +08:00,0x00000000009A0DD8
3bf9dedf-f16d-46c6-a327-28c726c1df32,bac8e659-e5ba-4c83-ab27-6cb09a8c600a,1,11,编辑模板,NULL,NULL,<Root><Item><name>code</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>name</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>shortName</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>description</name><uiWidth>120</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>descriptionEn</name><uiWidth>120</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>sdate</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>expType</name><uiWidth>90</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>sdecimal</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>sfloat</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>remark</name><uiWidth>120</uiWidth><uiReadOnly>False</uiReadOnly></Item><Item><name>state</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>wfLock</name><uiWidth>80</uiWidth><uiReadOnly>True</uiReadOnly></Item><Item><name>createTime</name><uiWidth>80</uiWidth><uiReadOnly>False</uiReadOnly></Item></Root>,NULL,77dec868-d001-4790-b6a4-0fa8df9a39f9,2013-01-04 03:02:20.7069990 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2018-08-01 12:23:30.8380034 +08:00,0x00000000009A0DD9
bc4c35c7-3323-48bb-9758-29c83e347c04,bac8e659-e5ba-4c83-ab27-6cb09a8c600a,3,20,Web模板,NULL,NULL,"<TABLE>
<TBODY>
<TR>
<TD><SPAN id=lbl_expType>类型</SPAN></TD>
<TD><SELECT id=txt_expType style=""WIDTH: 150px""></SELECT></TD>
<TD><SPAN id=lbl_code>编码</SPAN></TD>
<TD><INPUT id=txt_code style=""WIDTH: 150px""></TD></TR>
<TR>
<TD><SPAN id=lbl_name>名称</SPAN></TD>
<TD><INPUT id=txt_name style=""WIDTH: 150px""></TD>
<TD><SPAN id=lbl_sdate>日期</SPAN></TD>
<TD><INPUT id=txt_sdate style=""WIDTH: 150px""></TD></TR>
<TR>
<TD><SPAN id=lbl_wfLock>流程锁定</SPAN></TD>
<TD><INPUT id=txt_wfLock type=checkbox></TD>
<TD><SPAN id=lbl_description>描述</SPAN></TD>
<TD><INPUT id=txt_description style=""WIDTH: 150px""></TD></TR>
<TR>
<TD><SPAN id=lbl_modifyTime>修改时间</SPAN></TD>
<TD><INPUT id=txt_modifyTime style=""WIDTH: 150px""></TD>
<TD><SPAN id=lbl_descriptionEn>英文描述</SPAN></TD>
<TD><INPUT id=txt_descriptionEn style=""WIDTH: 150px""></TD></TR>
<TR>
<TD><SPAN id=lbl_sdecimal>数字</SPAN></TD>
<TD><INPUT id=txt_sdecimal style=""WIDTH: 200px""></TD>
<TD><SPAN id=lbl_sfloat>浮点数字</SPAN></TD>
<TD><INPUT id=txt_sfloat style=""WIDTH: 200px""></TD></TR>
<TR>
<TD><SPAN id=lbl_state>状态</SPAN></TD>
<TD><SELECT id=txt_state style=""WIDTH: 200px""></SELECT></TD>
<TD><SPAN id=lbl_shortName>外键</SPAN></TD>
<TD><SELECT id=txt_shortName style=""WIDTH: 200px""></SELECT></TD></TR>
<TR>
<TD></TD>
<TD></TD>
<TD></TD>
<TD></TD></TR>
<TR>
<TD></TD>
<TD></TD>
<TD></TD>
<TD></TD></TR></TBODY></TABLE>",NULL,77dec868-d001-4790-b6a4-0fa8df9a39f9,2013-01-21 00:20:43.5707333 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2017-04-25 14:29:24.1349585 +08:00,0x00000000009A0DDA
43c54b35-d76c-45e9-93ac-b642bb7ff043,bac8e659-e5ba-4c83-ab27-6cb09a8c600a,3,21,web模板测,NULL,NULL,"<DIV class=form-group><SPAN id=lbl_code class=""col-lg-3 control-label"">编码</SPAN> 
<DIV class=col-lg-8><INPUT id=txt_code></DIV></DIV>
<DIV class=form-group><SPAN id=lbl_name class=""col-lg-3 control-label"">编码</SPAN> 
<DIV class=col-lg-8><INPUT id=txt_name></DIV></DIV>
<DIV class=form-group><SPAN id=lbl_sdate class=""col-lg-3 control-label"">编码</SPAN> 
<DIV class=col-lg-8><INPUT id=txt_sdate></DIV></DIV>",NULL,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-04-23 12:10:15.1300312 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-04-23 12:37:01.2964563 +08:00,0x00000000009A0DDB
